시도교육청코드,시도교육청명,표준학교코드,학교명,주야과정명,계열명,수정일
K10,강원도교육청,7800356,성수여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800473,소양고등학교,주간,공업계,20220901
K10,강원도교육청,7800473,소양고등학교,주간,농업계,20220901
K10,강원도교육청,7800068,속초고등학교,주간,일반계,20220901
K10,강원도교육청,7800069,속초여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800358,속초청해학교,주간,일반계,20220901
K10,강원도교육청,7800070,신남고등학교,주간,일반계,20220901
K10,강원도교육청,7800302,신철원고등학교,주간,농업계,20220901
K10,강원도교육청,7800302,신철원고등학교,주간,상업계,20220901
K10,강원도교육청,7800302,신철원고등학교,주간,일반계,20220901
K10,강원도교육청,7800071,안흥고등학교,주간,일반계,20220901
K10,강원도교육청,7800344,양구고등학교,주간,농업계,20220901
K10,강원도교육청,7800344,양구고등학교,주간,일반계,20220901
K10,강원도교육청,7800169,양구여자고등학교,주간,상업계,20220901
K10,강원도교육청,7800169,양구여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800073,양양고등학교,주간,상업계,20220901
K10,강원도교육청,7800073,양양고등학교,주간,일반계,20220901
K10,강원도교육청,7800172,양양여자고등학교,주간,상업계,20220901
K10,강원도교육청,7800172,양양여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800075,여량고등학교,주간,일반계,20220901
K10,강원도교육청,7800352,영서고등학교,주간,농업계,20220901
K10,강원도교육청,7800352,영서고등학교,주간,상업계,20220901
K10,강원도교육청,7800076,영월고등학교,주간,일반계,20220901
K10,강원도교육청,7800077,원덕고등학교,주간,일반계,20220901
K10,강원도교육청,7800078,원주고등학교,주간,일반계,20220901
K10,강원도교육청,7800240,원주고등학교부설방송통신고등학교,주간,일반계,20220901
K10,강원도교육청,7800176,원주공업고등학교,주간,공업계,20220901
K10,강원도교육청,7800474,원주금융회계고등학교,주간,상업계,20220901
K10,강원도교육청,7800474,원주금융회계고등학교,주간,일반계,20220901
K10,강원도교육청,7800474,원주금융회계고등학교,주간,특성화,20220901
K10,강원도교육청,7800118,원주삼육고등학교,주간,일반계,20220901
K10,강원도교육청,7800079,원주여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800396,원주의료고등학교,주간,공업계,20220901
K10,강원도교육청,7800396,원주의료고등학교,주간,상업계,20220901
K10,강원도교육청,7800260,원주청원학교,주간,일반계,20220901
K10,강원도교육청,7800080,원통고등학교,주간,일반계,20220901
K10,강원도교육청,7800119,유봉여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800120,육민관고등학교,주간,일반계,20220901
K10,강원도교육청,7800303,인제고등학교,주간,상업계,20220901
K10,강원도교육청,7800303,인제고등학교,주간,일반계,20220901
K10,강원도교육청,7800082,임계고등학교,주간,일반계,20220901
K10,강원도교육청,7800083,장성여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800346,전인고등학교,주간,대안,20220901
K10,강원도교육청,7800084,정선고등학교,주간,일반계,20220901
K10,강원도교육청,7800343,정선정보공업고등학교,주간,공업계,20220901
K10,강원도교육청,7800343,정선정보공업고등학교,주간,상업계,20220901
K10,강원도교육청,7800087,주문진고등학교,주간,일반계,20220901
K10,강원도교육청,7800360,주천고등학교,주간,농업계,20220901
K10,강원도교육청,7800360,주천고등학교,주간,일반계,20220901
K10,강원도교육청,7800122,진광고등학교,주간,일반계,20220901
K10,강원도교육청,7800195,진부고등학교,주간,상업계,20220901
K10,강원도교육청,7800195,진부고등학교,주간,일반계,20220901
K10,강원도교육청,7800089,철암고등학교,주간,일반계,20220901
K10,강원도교육청,7800090,철원고등학교,주간,일반계,20220901
K10,강원도교육청,7800197,철원여자고등학교,주간,상업계,20220901
K10,강원도교육청,7800197,철원여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800261,춘천계성학교,주간,일반계,20220901
K10,강원도교육청,7800094,춘천고등학교,주간,일반계,20220901
K10,강원도교육청,7800241,춘천고등학교부설방송통신고등학교,주간,일반계,20220901
K10,강원도교육청,7800201,춘천기계공업고등학교,주간,공동실습소,20220901
K10,강원도교육청,7800201,춘천기계공업고등학교,주간,공업계,20220901
K10,강원도교육청,7800262,춘천동원학교,주간,일반계,20220901
K10,강원도교육청,7800095,춘천여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800242,춘천여자고등학교부설방송통신고등학교,주간,일반계,20220901
K10,강원도교육청,7800418,춘천한샘고등학교,주간,가사계,20220901
K10,강원도교육청,7800418,춘천한샘고등학교,주간,공업계,20220901
K10,강원도교육청,7800418,춘천한샘고등학교,주간,상업계,20220901
K10,강원도교육청,7800351,치악고등학교,주간,일반계,20220901
K10,강원도교육청,7800206,태백기계공업고등학교,주간,공동실습소,20220901
K10,강원도교육청,7800206,태백기계공업고등학교,주간,공업계,20220901
K10,강원도교육청,7800533,태백라온학교,주간,일반계,20220901
K10,강원도교육청,7800354,팔렬고등학교,주간,대안,20220901
K10,강원도교육청,7800097,평창고등학교,주간,일반계,20220901
K10,강원도교육청,7800098,하장고등학교,주간,일반계,20220901
K10,강원도교육청,7800312,학력인정 강릉인문중고등학교,주간,일반계,20220901
K10,강원도교육청,7800370,학력인정 강원산업중고등학교,야간,가사실업계,20220901
K10,강원도교육청,7800370,학력인정 강원산업중고등학교,야간,공업계,20220901
K10,강원도교육청,7800370,학력인정 강원산업중고등학교,야간,상업계,20220901
K10,강원도교육청,7800370,학력인정 강원산업중고등학교,주간,가사실업계,20220901
K10,강원도교육청,7800370,학력인정 강원산업중고등학교,주간,공업계,20220901
K10,강원도교육청,7800370,학력인정 강원산업중고등학교,주간,체육계,20220901
K10,강원도교육청,7800361,학력인정 한국YMCA원주고등학교,주간,일반계,20220901
K10,강원도교육청,7800383,학력인정 한국YMCA원주고등학교(야간),야간,일반계,20220901
K10,강원도교육청,7800527,한국소방마이스터고등학교,주간,공업계,20220901
K10,강원도교육청,7800381,함백고등학교,주간,상업계,20220901
K10,강원도교육청,7800381,함백고등학교,주간,일반계,20220901
K10,강원도교육청,7800099,함백여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800475,현천고등학교,주간,대안,20220901
K10,강원도교육청,7800100,홍천고등학교,주간,일반계,20220901
K10,강원도교육청,7800212,홍천농업고등학교,주간,공동실습소,20220901
K10,강원도교육청,7800212,홍천농업고등학교,주간,농업계,20220901
K10,강원도교육청,7800101,홍천여자고등학교,주간,일반계,20220901
K10,강원도교육청,7800102,화천고등학교,주간,일반계,20220901
K10,강원도교육청,7800353,화천정보산업고등학교,주간,공업계,20220901
K10,강원도교육청,7800353,화천정보산업고등학교,주간,상업계,20220901
K10,강원도교육청,7800103,황지고등학교,주간,일반계,20220901
K10,강원도교육청,7800243,황지고등학교부설방송통신고등학교,주간,일반계,20220901
K10,강원도교육청,7800281,황지정보산업고등학교,주간,상업계,20220901
K10,강원도교육청,7800104,횡성고등학교,주간,일반계,20220901
K10,강원도교육청,7800222,횡성여자고등학교,주간,상업계,20220901
K10,강원도교육청,7800222,횡성여자고등학교,주간,일반계,20220901

