시도교육청코드,시도교육청명,표준학교코드,학교명,주야과정명,계열명,수정일
M10,충청북도교육청,8000158,청주성신학교,주간,일반계,20220901
M10,충청북도교육청,8000203,청주신흥고등학교,주간,일반계,20220901
M10,충청북도교육청,8000069,청주여자고등학교,주간,일반계,20220901
M10,충청북도교육청,8000146,청주여자고등학교부설방송통신고등학교,주간,일반계,20220901
M10,충청북도교육청,8000140,청주여자상업고등학교,주간,상업계,20220901
M10,충청북도교육청,8000070,청주외국어고등학교,주간,외국어계,20220901
M10,충청북도교육청,8000072,청주중앙여자고등학교,주간,일반계,20220901
M10,충청북도교육청,8000430,청주하이텍고등학교,주간,공업계,20220901
M10,충청북도교육청,8000430,청주하이텍고등학교,주간,일반계,20220901
M10,충청북도교육청,8000159,청주혜원학교,주간,일반계,20220901
M10,충청북도교육청,8000160,청주혜화학교,주간,일반계,20220901
M10,충청북도교육청,8000073,청풍고등학교,주간,일반계,20220901
M10,충청북도교육청,8000074,충북고등학교,주간,일반계,20220901
M10,충청북도교육청,8000127,충북공업고등학교,주간,공업계,20220901
M10,충청북도교육청,8000238,충북공업고등학교공동실습소,주간,공업계,20220901
M10,충청북도교육청,8000075,충북과학고등학교,주간,과학계,20220901
M10,충청북도교육청,7003892,충북대학교사범대학부설고등학교,주간,일반계,20220901
M10,충청북도교육청,8000030,충북대학교사범대학부속고등학교,주간,일반계,20220901
M10,충청북도교육청,8000237,충북반도체고등학교,주간,공업계,20220901
M10,충청북도교육청,8000527,충북비즈니스고등학교,주간,상업계,20220901
M10,충청북도교육청,8000384,충북산업과학고등학교,주간,공업계,20220901
M10,충청북도교육청,8000384,충북산업과학고등학교,주간,상업계,20220901
M10,충청북도교육청,8000128,충북상업고등학교,주간,일반계,20220901
M10,충청북도교육청,8000335,충북상업정보고등학교,주간,상업계,20220901
M10,충청북도교육청,8000335,충북상업정보고등학교,주야간,상업계,20220901
M10,충청북도교육청,8000383,충북생명산업고등학교,주간,농업계,20220901
M10,충청북도교육청,8000310,충북에너지고등학교,주간,공업계,20220901
M10,충청북도교육청,8000099,충북여자고등학교,주간,일반계,20220901
M10,충청북도교육청,8000076,충북예술고등학교,주간,예술계,20220901
M10,충청북도교육청,8000077,충북체육고등학교,주간,체육계,20220901
M10,충청북도교육청,8000100,충원고등학교,주간,일반계,20220901
M10,충청북도교육청,8000078,충주고등학교,주간,일반계,20220901
M10,충청북도교육청,8000147,충주고등학교부설방송통신고등학교,주간,일반계,20220901
M10,충청북도교육청,8000129,충주공업고등학교,주간,공업계,20220901
M10,충청북도교육청,8000202,충주대원고등학교,주간,일반계,20220901
M10,충청북도교육청,8000141,충주상업고등학교,주간,상업계,20220901
M10,충청북도교육청,8000161,충주성모학교,주간,일반계,20220901
M10,충청북도교육청,8000162,충주성심농아학교,주간,일반계,20220901
M10,충청북도교육청,8000164,충주성심학교,주간,일반계,20220901
M10,충청북도교육청,8000080,충주여자고등학교,주간,일반계,20220901
M10,충청북도교육청,8000081,충주예성여자고등학교,주간,일반계,20220901
M10,충청북도교육청,8000281,충주중산고등학교,주간,외국어계,20220901
M10,충청북도교육청,8000281,충주중산고등학교,주간,일반계,20220901
M10,충청북도교육청,8000378,충주혜성학교,주간,일반계,20220901
M10,충청북도교육청,8000215,학력인정 예일미용고등학교,야간,이용미용계,20220901
M10,충청북도교육청,8000215,학력인정 예일미용고등학교,주간,이용미용계,20220901
M10,충청북도교육청,8000309,학산고등학교,주간,상업계,20220901
M10,충청북도교육청,8000309,학산고등학교,주간,일반계,20220901
M10,충청북도교육청,8000132,학산상업고등학교,주간,일반계,20220901
M10,충청북도교육청,8000133,한국광산공업고등학교,주간,일반계,20220901
M10,충청북도교육청,7003851,한국교원대학교부설고등학교,주간,일반계,20220901
M10,충청북도교육청,8000287,한국바이오마이스터고등학교,주간,공업계,20220901
M10,충청북도교육청,8000287,한국바이오마이스터고등학교,주간,농업계,20220901
M10,충청북도교육청,8000287,한국바이오마이스터고등학교,주간,바이오(농업)계열,20220901
M10,충청북도교육청,8000375,한국폴리텍다솜고등학교,주간,대안,20220901
M10,충청북도교육청,8000311,한국호텔관광고등학교,주간,가사계,20220901
M10,충청북도교육청,8000311,한국호텔관광고등학교,주간,공업계,20220901
M10,충청북도교육청,8000269,한림디자인고등학교,주간,가사실업계,20220901
M10,충청북도교육청,8000269,한림디자인고등학교,주간,상업계,20220901
M10,충청북도교육청,8000144,현도상업고등학교,주간,일반계,20220901
M10,충청북도교육청,8000102,형석고등학교,주간,일반계,20220901
M10,충청북도교육청,8000082,황간고등학교,주간,일반계,20220901
M10,충청북도교육청,8000200,흥덕고등학교,주간,일반계,20220901

