시도교육청코드,시도교육청명,표준학교코드,학교명,주야과정명,계열명,수정일
N10,충청남도교육청,8181005,도고중학교,주간,일반계,20220901
N10,충청남도교육청,8241010,동강중학교,주간,일반계,20220901
N10,충청남도교육청,8251009,동영중학교,주간,일반계,20220901
N10,충청남도교육청,8181014,둔포중학교,주간,일반계,20220901
N10,충청남도교육청,8140390,드림학교,주간,대안,20220901
N10,충청남도교육청,8140048,만리포고등학교,주간,일반계,20220901
N10,충청남도교육청,8281005,만리포중학교,주간,일반계,20220901
N10,충청남도교육청,8291006,면천중학교,주간,일반계,20220901
N10,충청남도교육청,8171019,명천초등학교,주간,일반계,20220901
N10,충청남도교육청,8140049,목천고등학교,주간,일반계,20220901
N10,충청남도교육청,8151011,목천중학교,주간,일반계,20220901
N10,충청남도교육청,8171009,미산중학교,주간,일반계,20220901
N10,충청남도교육청,8291011,미호중학교,주간,일반계,20220901
N10,충청남도교육청,8161007,반포중학교,주간,일반계,20220901
N10,충청남도교육청,8140256,배방고등학교,주간,일반계,20220901
N10,충청남도교육청,8231014,백제중학교,주간,일반계,20220901
N10,충청남도교육청,8220010,벌곡중학교,주간,일반계,20220901
N10,충청남도교육청,8140050,병천고등학교,주간,가사실업계,20220901
N10,충청남도교육청,8140050,병천고등학교,주간,상업계,20220901
N10,충청남도교육청,8140050,병천고등학교,주간,일반계,20220901
N10,충청남도교육청,8151012,병천중학교,주간,일반계,20220901
N10,충청남도교육청,8140176,보령정심학교,주간,일반계,20220901
N10,충청남도교육청,8171010,보령중학교,주간,일반계,20220901
N10,충청남도교육청,8201008,복수중학교,주간,일반계,20220901
N10,충청남도교육청,8140087,복자여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8151027,복자여자중학교,주간,일반계,20220901
N10,충청남도교육청,8161008,봉황중학교,주간,일반계,20220901
N10,충청남도교육청,8201009,부리중학교,주간,일반계,20220901
N10,충청남도교육청,8140051,부석고등학교,주간,일반계,20220901
N10,충청남도교육청,8191007,부석중학교,주간,일반계,20220901
N10,충청남도교육청,8140052,부여고등학교,주간,일반계,20220901
N10,충청남도교육청,8140121,부여상업고등학교,주간,상업계,20220901
N10,충청남도교육청,8140053,부여여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8231005,부여여자중학교,주간,일반계,20220901
N10,충청남도교육청,8140192,부여전자고등학교,주간,공업계,20220901
N10,충청남도교육청,8140193,부여정보고등학교,주간,상업계,20220901
N10,충청남도교육청,8231006,부여중학교,주간,일반계,20220901
N10,충청남도교육청,8140270,북일고등학교,주간,일반계,20220901
N10,충청남도교육청,8140271,북일여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8241004,비인중학교,주간,일반계,20220901
